year,IIFRFH,QCCTIQ,MTQHYM,CVXQIO,CJYVFV,HQOOWC,WSLFES,HOOSZM,TNZDYD,DXYROE,SKPZAQ,DUCIGB,HNKADX,HTZOMD,OSSGMO,LRYQEG,KIPZGP,HXCMUV
1007,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1008,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1009,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1010,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1011,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1012,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1013,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1014,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1015,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1016,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1017,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1018,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1019,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1020,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1021,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1022,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1023,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1024,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1025,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1026,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1027,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1028,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1029,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1030,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1031,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1032,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1033,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1034,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1035,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1036,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1037,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1038,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1039,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1040,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1041,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1042,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1043,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1044,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1045,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1046,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1047,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1048,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1049,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1050,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1051,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1052,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1053,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1054,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1055,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1056,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1057,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1058,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1059,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1060,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1061,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1062,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1063,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1064,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1065,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1066,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1067,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1068,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1069,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1070,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1071,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1072,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1073,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1074,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1075,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1076,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1077,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1078,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1079,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1080,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1081,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1082,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1083,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1084,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1085,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1086,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1087,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1088,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1089,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1090,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1091,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1092,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1093,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1094,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1095,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1096,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1097,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1098,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1099,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1100,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1101,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1102,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1103,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1104,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1105,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1106,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1107,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1108,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1109,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1110,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1111,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1112,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1113,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1114,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1115,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1116,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1117,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1118,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1119,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1120,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1121,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1122,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1123,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1124,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1125,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1126,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1127,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1128,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1129,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1130,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1131,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1132,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1133,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1134,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1135,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1136,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1137,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1138,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1139,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1140,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1141,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1142,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1143,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1144,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1145,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1146,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1147,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1148,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1149,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1150,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1151,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1152,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1153,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1154,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1155,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1156,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1157,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1158,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1159,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1160,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1161,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1162,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1163,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1164,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1165,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1166,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1167,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1168,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1169,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1170,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1171,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1172,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1173,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1174,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1175,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1176,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1177,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1178,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1179,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1180,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1181,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1182,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1183,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1184,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1185,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1186,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1187,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1188,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1189,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1190,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1191,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1192,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1193,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1194,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1195,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1196,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1197,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1198,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1199,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1200,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1201,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1202,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1203,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1204,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1205,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1206,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1207,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1208,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1209,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1210,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1211,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1212,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1213,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1214,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1215,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1216,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1217,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1218,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1219,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1220,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1221,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1222,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1223,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1224,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1225,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1226,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1227,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1228,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1229,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1230,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1231,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1232,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1233,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1234,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1235,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1236,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1237,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1238,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1239,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1240,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1241,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1242,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1243,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1244,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1245,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1246,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1247,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1248,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1249,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1250,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1251,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1252,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1253,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1254,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1255,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1256,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1257,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1258,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1259,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1260,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1261,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1262,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1263,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1264,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1265,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1266,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1267,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1268,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1269,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1270,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1271,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1272,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1273,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1274,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1275,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1276,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1277,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1278,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1279,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1280,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1281,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1282,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1283,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1284,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1285,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1286,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1287,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1288,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1289,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1290,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1291,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1292,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1293,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1294,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1295,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1296,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1297,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1298,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1299,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1300,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1301,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1302,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1303,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1304,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1305,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1306,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1307,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1308,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1309,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1310,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1311,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1312,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1313,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1314,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1315,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1316,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1317,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1318,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1319,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1320,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1321,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1322,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1323,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1324,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1325,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1326,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1327,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1328,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1329,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1330,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1331,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1332,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1333,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1334,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1335,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1336,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1337,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1338,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1339,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1340,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1341,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1342,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1343,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1344,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1345,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1346,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1347,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1348,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1349,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1350,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1351,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1352,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1353,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1354,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1355,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1356,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1357,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1358,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1359,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1360,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
1361,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0
